event_id,sport,category,event
7121061a-bd1e-4d81-8fcd-5d26c3884e6f,Football,Bahrain,Al Muharraq - Al Ahli Manama
4a195e6e-b215-41e3-9408-4c5818eb5f8d,Football,Croatia,NK Dugopolje - NK Junak Sinj
54ef15cd-3197-425d-8cd9-f04587e14ebd,Ice Hockey,Russia,Lada - Rubin Tyumen
487685b9-bdc0-4705-963e-e9f4664121ab,Basketball,Europe,BC Nizhniy Novgorod - UNICS
d737c4fd-807a-43bd-97cd-5dfa9095f243,Football,Slovenia,Olimpija Ljubljana - NK Celje
f0b37cf9-a50c-47ae-98ed-564d60584715,Football,Bahrain,Al Najma Manama - Al Riffa
525e1766-a49f-4650-86f1-91af6a1851c5,Football,Poland,GKS Katowice - Chrobry Glogow
168c7220-95c4-4417-9a5d-0fcc61804b9d,Basketball,Europe,CSKA Moscow - Zenit St Petersburg
bb377ca4-df66-48c8-8634-1ac527c2641e,Basketball,Czech Republic,KP Brno (w) - BLK Slavia Praha (w)
5e5d6ea0-3250-47e8-ba19-538b693d5f50,Football,Austria,Wolfsberger AC - RB Salzburg
3fa59dc5-f1d8-4b86-a2b4-6a89dbbf6a5b,Football,Austria,Sturm Graz - SK Austria Klagenfurt
a4a8181a-23e8-4aa3-a145-080259fbd3da,Football,Austria,Ried - SCR Altach
34d6c091-9395-4f29-aaab-f26ea6c06584,Football,England,Carshalton Athletic - Bognor Regis Town FC
b251f9bd-c30c-4907-8d62-69dc2cd5c587,Football,Italy,Feralpisalo - Triestina
8fa2046f-42b6-43a2-990b-ba984af6920a,Football,England,Nottm Forest - Liverpool
a9cf0b08-f18f-4aba-869e-25e4054354cc,Football,Argentina,Atletico Tucuman - Racing Avellaneda
1ae0cabd-3412-4e7d-896b-86cea20c4e7b,Basketball,NBA,Cleveland Cavaliers - Los Angeles Clippers
063529e1-ce17-4c39-a169-ea1a275ba694,Football,Colombia,Llaneros FC - FC Fortaleza
d565699a-1b56-4c8a-ad9d-e7a93c66caf4,Ice Hockey,NHL,Ottawa Senators - Arizona Coyotes
36606ffb-7bb1-4a2b-b243-feef2ae62b3b,Basketball,NBA,Atlanta Hawks - Portland Trail Blazers
f5a71b0e-42fe-49c5-9879-abd20581525b,Basketball,NBA,Philadelphia 76ers - Denver Nuggets
e51f214f-7ca5-4a5b-a35b-00aa6fabb69c,Football,Brazil,Palmeiras - Corinthians
f0611a87-bd16-47be-88ac-f348feb5b88f,Cricket,Australia,New South Wales Blues - Western Australia
6f3a6124-656f-40c2-891c-cca149ff187b,Football,Chile,Deportes Temuco - CD Arturo Fernandez Vial
a284de2b-c410-4550-b422-8de47e64ca75,Basketball,NBA,Oklahoma City Thunder - Charlotte Hornets
346cdedf-26ac-4000-b542-6f957ceaf959,Basketball,NBA,San Antonio Spurs - Minnesota Timberwolves
74122f5f-c82a-4521-a5e9-ea05e15b3e92,Football,Argentina,Argentinos Juniors - Defensa y Justicia
124bf607-3250-4e21-995e-43bf493a7ca1,Football,Argentina,CA Independiente - Central Cordoba SdE
038e9dfd-702c-4722-a142-0c1cea4be2ea,Football,Ecuador,Guayaquil City FC - Delfin SC
1c1c7e15-8a24-4829-a635-fe2cf0f52772,Basketball,NBA,Sacramento Kings - Chicago Bulls
f93a82ae-d664-423f-8ede-0f9c34426e71,Basketball,NBA,Golden State Warriors - Washington Wizards
c39632e3-33e2-4abb-a0bd-3933381e99a8,Basketball,NBA,Utah Jazz - Milwaukee Bucks
012bb797-cc8c-465c-ae4c-52f26cc2bbf6,Basketball,NBA,Los Angeles Lakers - Toronto Raptors
3fc1ff42-8662-46a9-94bc-6e1eb6e04fb4,Volleyball,Korea Republic,Ansan Okman - Suwon KEPCO Vixtorm
bb74f3dc-6244-401c-81df-ad98cf33106e,Football,Asia,Ulsan Hyundai Horang-I - Port FC
af81aa7d-cc8a-4a3d-8419-93fa1c26ba37,Football,Asia,Vissel Kobe - Melbourne Victory
773752c6-0952-44ef-9909-7a87482e97a0,Football,Asia,Daegu FC - Buriram United
980cdc31-2063-4b3b-8a97-741c6bc10fd6,Football,Armenia,FC Noah - FC Ararat-Armenia
7575038b-6b19-4cfb-8fe9-eeddee7dbd6e,Football,Sweden,Malmo FF - AIK
80c51f55-85d8-40f4-8315-bc51edb2cd96,Football,Russia,Mashuk-KMV - FC Legion Dynamo
b9a40253-d731-495d-bd0e-7602e5a3394d,Football,Italy,Viterbese - US Pistoiese
27130e1f-7341-45ff-8dd3-2684bc0e9ba5,Ice Hockey,Russia,Toros - SKA-Neva
8facdcd7-d120-4d62-a10a-54ea3b66949d,Football,India,Kerala Blasters - Jamshedpur FC
e5d41c39-c579-482a-b147-010ebd97914e,Cricket,National teams,Namibia - Oman
f1e4e806-7796-4c22-a516-af0c412ed511,Cricket,National teams,United Arab Emirates - Papua New Guinea
5d994e46-6671-4be7-b17a-4b9189abac49,Ice Hockey,Russia,Khimik Voskresensk - Dynamo SPb
c1bc402e-32de-43ee-8576-9385fca8085d,E-Sports,Counter-Strike,Outsiders - FURIA
952da812-db0e-4024-b454-7c44d91e0bac,Football,Asia,Al Taawoun Buraidah - Al Jaish Damascus
20bc03c2-58ee-44c0-98e1-5495f4988c6c,Volleyball,Europe,Eczacibasi (w) - Allianz MTV Stuttgart (w)
21b59159-d864-4ab0-ae37-3e9ff499bf2f,Football,Asia,Bani Yas FC - Nasaf Qarshi
b0f5f90e-c2a7-447c-9fda-ac1888d5a273,Football,Asia,Sharjah FC - Al Zawra'a Sport Club
44d6c89e-5a93-4b24-b475-68122eb93593,Ice Hockey,Finland,Tappara - Pelicans
39a3c2c9-dc3e-426a-88c2-6ae5f0e1fac2,Ice Hockey,Finland,JYP - HIFK
77dac53e-9a2e-458c-b3d5-47bbc39e02e3,Ice Hockey,Finland,KalPa - TPS Turku
c6e1754a-e030-4cc5-9125-02d3c633f10f,Ice Hockey,Finland,Lukko - HPK
e33194ee-38fe-4382-a2ef-d3fce8d95a1e,Football,Italy,Carrarese - Olbia
0bf1a753-0f8b-4781-b533-f5c8e7057ad9,Football,Italy,Modena - Siena
05cb083e-15f0-4101-ad72-8642001730f6,Basketball,Europe,Bursaspor - JL Bourg Basket
66f9054b-cc86-4d54-a23e-872116765aca,Football,Austria,St Jakob Rosental - ESV Admira Villach
04c960e9-edec-4f9a-b75f-9cfabe5b6007,Football,Poland,Wisla Pulawy - KKS 1925 Kalisz
dce403ab-d027-48a3-939d-54b981426f52,Football,Romania,FCSB - Farul Constanta
c853831b-ad91-4875-b2e2-778bfc888a4a,Football,Romania,FC Botosani - Gaz Metan Medias
dade8667-0a1c-4d1e-ae6f-7b4802894d8d,Football,France,Red Star - US Avranches
367d92aa-24cb-4717-bbbd-491ccad7ac03,Basketball,Euroleague,Zalgiris - Olympiacos
23ab6393-41be-4ba7-9e1e-6b2e5ca88862,Football,Egypt,Future FC - Smuha
319feaf0-84b5-414a-8857-5edafa0dc27d,Basketball,Europe,Ratiopharm Ulm - Gran Canaria
1b719159-0c10-4c15-acf7-a3a97b302560,Basketball,Europe,Famila Schio (w) - USK Praha (w)
a7b6ebb6-8439-42f2-8ada-40df8adf5e82,Football,Hungary,Ferencvaros - Mezokovesd
6d117f57-5e44-487b-a678-c2ad1c56dd58,Football,England,Bristol Rovers - Colchester
fab730d9-0aad-4d61-9a8a-0de669d95f8f,Football,England,Carlisle - Newport County
a4dec597-c3f8-4b6e-98eb-3607b8783d32,Football,England,Exeter City - Crawley Town
89f65456-fdd7-456a-8f52-caad1eeb1d8d,Football,England,Forest Green Rovers - Leyton Orient
9d92b32c-a690-4323-994b-86ee455318fa,Football,England,Port Vale - Mansfield Town
cf54c877-dcdf-4d2a-b374-d67cb8dc0bd2,Football,England,Rochdale - Salford City
b929cd37-27fe-4454-8762-512c82596e86,Football,England,Scunthorpe - Barrow AFC
db81aaeb-8bc1-4943-9be9-d49b8f8e4782,Football,England,Stevenage - Northampton
8f5d4b62-0206-4074-9a50-0979201652bc,Football,England,Swindon - Sutton Utd
a116c452-9202-4e39-ae8d-bfda84b9dae9,Football,England,Tranmere - Harrogate Town
e8ddfa76-fd08-41be-9d92-6f7d8a434c42,Football,England,Walsall - Oldham
ff373a12-3e18-4bfe-9467-6f569faedbe7,Football,England,Hartlepool Utd - Bradford City AFC
8cd49c43-d98a-4f88-befe-7973f4f40082,Football,England,Bath City - Slough Town
81942a9d-4148-4420-8851-b67db88b1a6d,Football,England,Billericay Town - St Albans City
63a8b560-2e52-49b4-a151-5464bb2e3781,Football,England,Braintree Town - Ebbsfleet Utd
25c96f8c-ceeb-4ec5-b22a-f0814fc6bdae,Football,England,Concord Rangers - Tonbridge Angels
4239d002-e84a-4d16-aabc-6041ede3fcbb,Football,England,Dartford FC - Chelmsford City
fa0e52ad-1df7-4782-8e2d-6af4d7bdda06,Football,England,Eastbourne Borough - Dorking Wanderers FC
c6d6d47b-82c9-4920-81ea-9783550a56c8,Football,England,Hampton & Richmond - Welling United
f2d5f871-6832-4c58-9c87-2acdb9882ebf,Football,England,Maidstone Utd - Dulwich Hamlet
92065142-e299-40a1-b9e4-1238b7733b28,Football,England,Plymouth - Portsmouth
6d57a534-77c4-4ffc-8a9e-11614dc9407c,Football,England,Barnet - Boreham Wood
b6c0dd95-4e96-4540-8ccf-ba8f0a951426,Football,England,Charlton - Gillingham
8ea0770f-1250-43e7-844c-dbfcf2bca131,Football,England,Potters Bar Town - Margate FC
48a78669-d34a-49dd-ad66-e68351016b9e,Football,England,Halifax - Bromley
fdff1e5d-21b4-457c-9b56-f7744c6fc9ea,Football,England,Spennymoor Town - Kidderminster Harriers
c986e0bf-5edb-4bf2-89be-6d6e1ac57630,Football,England,York City - Curzon Ashton
5d8f315e-66d9-471f-916e-3281699dc1b3,Football,England,Southend United FC - Dag & Red
700b3297-c85d-465f-90bf-f26ed1a373cf,Football,England,Stockport County - Notts County
ce5f7d07-b15c-45b1-8e09-a45dca931f57,Football,England,Bishops Stortford - Worthing
aea7776f-3121-4bff-978d-f0dd6bf24a3b,Football,England,Brightlingsea Regent - Folkestone Invicta
49092e78-cfe5-4051-8f4c-0dab23c68950,Football,Wales,Cardiff Metropolitan - Barry Town FC
c1b40f84-8edd-4c65-90c1-66707c14e900,Football,England,Lancaster City - South Shields
05c23bae-af53-44b7-9e21-00e3eeac408f,Football,England,AFC Fylde - Telford United
1cd96a46-ac0c-4060-bf7a-78a84f4f8a5a,Football,England,Guiseley - Blyth Spartans
67f53ed0-7515-4b59-b03c-8517e5fdf1a8,Football,Wales,Connahs Quay - Cefn Druids
eb26ede3-669b-469b-8c02-3f2f896e4e21,Football,Wales,Caernarfon Town - Flint Town United
c35560b1-7acb-4136-895a-9798bb73f659,Football,Northern Ireland,Crusaders - Ballymena United FC
e37f1a5e-6637-4b7b-810a-73ff42ec4adc,Football,England,Alfreton Town - Boston United FC
77ceaf72-c1d1-40f0-a620-d62fd00f4cfc,Football,Italy,Virtus Entella - Ancona-Matelica
86cb78c6-62dd-4145-b82b-7c04c04a6917,Football,Italy,Pescara - Cesena
8c12851a-090c-4a25-9015-bd88882a1ca6,Football,Italy,AS Gubbio 1910 - Imolese Calcio
ddb4fe0f-d065-47c6-8012-00c5d421351f,Football,Italy,Montevarchi Calcio Aquila 1902 - Lucchese
cbb58d18-6879-4af1-8b30-4c5d57a59d97,Football,Italy,Grosseto - US Pontedera
983ae0fe-e14f-4b14-a011-a4010515256c,Football,Italy,Fermana - Teramo
af7d7d63-fd88-4611-b25f-da7c42f0b2af,Football,Italy,Reggiana - Vis Pesaro
0584af64-8a58-4f0b-bb7d-98410145ca69,Basketball,Europe,Joventut Badalona - Panevezys Lietkabelis
5926bf52-7915-4734-b41c-3b614e2c58ad,Football,Wales,Aberystwyth Town - Haverfordwest County
b34a120b-a68e-494c-94b4-176af972ef67,Football,Chile,Universidad de Concepcion - Puerto Montt
824f6b1a-0f8c-45a6-88aa-388ecc7c4ed9,Football,England,Shrewsbury - Morecambe
a22c35fe-9afd-46e5-b0ae-d86f05a4bff0,Football,England,Wycombe Wanderers FC - Fleetwood Town
1217ec3f-9048-4d38-b57f-7aa33785d43b,Ice Hockey,NHL,Toronto Maple Leafs - Dallas Stars
baf61bdd-fe61-4e30-82b5-c12201bb6aaa,Ice Hockey,NHL,Montreal Canadiens - Arizona Coyotes
cf65812d-8694-4768-ad61-44339416c43e,Ice Hockey,NHL,New York Rangers - Anaheim Ducks
ef939387-12ae-4f63-8a28-4f6544f330b0,Ice Hockey,NHL,Washington Capitals - New York Islanders
9970ffb9-d302-4ff5-bd78-c039b70ae646,Basketball,NBA,Indiana Pacers - Memphis Grizzlies
4f1ad6ad-fa0e-474b-af2e-68af4fefc73c,Basketball,NBA,Orlando Magic - Brooklyn Nets
ba23a53b-61d3-4a54-9bfc-e5a97d36e37c,Football,Mexico,Mineros de Zacatecas - Venados FC
f0108df9-bd87-4cdc-8579-8a12037a9d10,E-Sports,League of Legends,Pentanet.GG - Dire Wolves
51242af1-52dc-4a6f-89aa-1dd02ec362e9,E-Sports,League of Legends,Kanga - Chiefs
dc01691f-ba77-4f24-90cc-8c796fc5e1a6,Basketball,NBA,Miami Heat - Detroit Pistons
5471be58-1dc3-4ad1-8dd1-8f1ac747a6bb,Football,Chile,Deportes Iquique - CD Magallanes
7f71d052-1bf6-4883-ba91-4c8623d2ca43,Football,Chile,CD Cobreloa - CD Santa Cruz
a959e64b-60db-4a89-9b9e-2700693c2ff7,Football,Bolivia,The Strongest - Club Bolivar
2393abe4-722e-4483-aa3e-5362e439c26a,Ice Hockey,NHL,Nashville Predators - Pittsburgh Penguins
a7ef4b1b-7aaf-4ac4-b00f-e3d0daceaa72,Ice Hockey,NHL,Winnipeg Jets - Vegas Golden Knights
c31854b8-9708-47f9-a721-37055e99b388,Basketball,NBA,New Orleans Pelicans - Phoenix Suns
8e6fca1a-0019-4273-8f11-65ee96537a16,Ice Hockey,NHL,Chicago Blackhawks - Boston Bruins
fcbd85e9-1b03-42d3-a8a5-0980f801228a,Ice Hockey,NHL,Edmonton Oilers - Detroit Red Wings
298d04b5-5a1d-4d8a-837e-51baf97691c7,Football,Mexico,Cancun FC - CD Tapatio
b94989ff-e002-40d9-82ad-a9ffda109f7e,Football,North America,Comunicaciones - NY City FC
6af628a0-fd32-4f5a-964b-de5ca132cb58,Ice Hockey,NHL,Vancouver Canucks - New Jersey Devils
00a44977-a10d-452f-bcf2-e0d462c6cd6c,Ice Hockey,NHL,Los Angeles Kings - Colorado Avalanche
c5439f63-9349-4219-846c-d5fff47dd3d4,Ice Hockey,NHL,San Jose Sharks - Florida Panthers
88ec282b-f136-4542-99c5-b81a371bc64f,Football,Mexico,Monterrey - FC Juarez
12642782-d95f-4718-afc0-5698deb48193,Football,Mexico,Raya2 Expansion - Dorados de Sinaloa
0e61a05d-b9d8-49cb-a810-c5c11a5606bc,Football,Croatia,NK Osijek II - Dubrava Zagreb
e1420373-37ec-4490-9398-3c7b1e0ad53d,Basketball,Australia,New Zealand Breakers - Perth Wildcats
3760ca13-e96d-4c58-91d6-03a62848f494,Football,Armenia,FC Noravank - Ararat Yerevan
706cf1fa-8320-43c6-9c86-0daa934483dc,Football,England,Swansea U-23 - QPR U-23
128e2f91-13ca-4920-95f8-38c5a85eb45a,Football,UEFA Champions League,Home Champions League - Away Champions League
8f8266e6-7be4-4d20-9480-ce90c7329658,E-Sports,Dota 2,Aster - LBZS
658f2a66-88cc-4686-b4c7-76ab57ba745b,E-Sports,Dota 2,PSG.LGD - Vici Gaming
68220c97-504e-4e6a-be80-f57df06179b2,E-Sports,Dota 2,Aster - MagMa
a4cbba01-d55f-46b6-b083-78ae82b4dfc6,E-Sports,Dota 2,LBZS - Xtreme
9ef7e488-e647-4ff6-8328-9f8969c2e4b0,E-Sports,Dota 2,EHOME - Aster
a71f0659-9566-457c-a4d2-0b9355561411,E-Sports,Dota 2,Invictus Gaming - ShenZhen
d783dd3b-3fba-414c-a147-e03d2cfb7709,E-Sports,Dota 2,Phoenix - Ybb
5c940115-cd8f-4a07-b70b-ddeb601d63fa,E-Sports,Dota 2,iG.Vitality - Sparking Arrow Gaming
2e293779-2db9-4f81-973b-619e900b96e7,E-Sports,Dota 2,Aster.Aries - Dandelion
6919382f-c250-4f92-904a-ffe2bc443205,E-Sports,Dota 2,Invictus Gaming - iG.Vitality
154dcc71-d15e-4d9a-a98e-d6533732c2a8,E-Sports,Dota 2,Liquid - Secret
ee5c0f1d-3c40-4316-8af6-91fe808599a7,E-Sports,Dota 2,OG - Nigma Galaxy
2e011f1d-8234-455e-a618-5519229255d9,E-Sports,Dota 2,Tundra - Entity
48d23b57-9304-4dae-8ebc-4b1db4637b5b,E-Sports,Dota 2,Brame - Gladiators
eecb14dc-143e-4019-b870-6181eda1b3e2,E-Sports,Dota 2,Liquid - OG
4323bd64-1a76-45ac-838e-8200391c7035,Ice Hockey,Russia,Omskie Yastreby - Mamonty Yugry
77f34abb-36f2-4154-9eb4-48acfffaca62,Ice Hockey,Russia,Sputnik Almetyevsk - Chaika
62e9e885-5054-4cf1-8f52-54e85e825ba4,Ice Hockey,Russia,Irbis - Tolpar
f6ddbb23-4e1e-4731-b9ec-6e9dc716ffd2,Football,Israel,Beitar Tel Aviv Bat Yam - Hapoel Ramat Gan
3394b770-1789-41ec-8ff1-be33a1e0ba1a,Football,Israel,Agudat Sport Ashdod - Hapoel Umm AL Fahm
81a54a60-5cdc-4d02-b410-66b305c8b853,Football,Israel,Bnei Yehuda Tel Aviv - Hapoel Nir Ramat Hasharon
7ebc0673-a182-4bfc-a8f5-2a5604a43a3f,Ice Hockey,Russia,Loko-76 - Stalnye Lisy
70a25eb6-9c3e-4537-9f9c-c7e48bcd556b,Ice Hockey,Czech Republic,HC Olomouc - HC Vitkovice
1d3110db-b325-4997-8fe1-b7bee113c6ce,Ice Hockey,Czech Republic,Energie Karlovy Vary - Dynamo Pardubice
791e0cbc-2bf0-49c8-8eb2-236a15f9b8b7,Ice Hockey,Czech Republic,BK Mlada Boleslav - Skoda Plzen
0a4d5fd5-a190-4c28-8d20-015374085f03,Ice Hockey,Czech Republic,Kometa Brno - Bili Tygri Liberec
60535e67-2acc-4a08-97eb-c987aea49fe8,Football,Bulgaria,Levski - Lokomotiv Sofia
e097d8e9-ddf9-47c7-a40c-1bdd24b16d8a,Football,Georgia,Dinamo Tbilisi - Dila Gori
b54ac7d7-8552-4064-9c08-eaa54c08aa36,Football,Finland,SJK - Honka
8873da81-a7a4-444b-91cd-39954953702a,Waterpolo,National teams,Germany - France
0abb1e80-e7a2-4ce4-a0e4-eb0d3a42a9c2,Football,Croatia,Hajduk Split - Lokomotiva Zagreb
0e326398-9f80-4780-9840-b7643391b19d,Football,USA,NY City FC - Philadelphia Union
606fd24e-b8d0-4eef-a822-a12baeeb41cd,Volleyball,Germany,NawaRo Straubing (w) - Dresdner SC (w)
c7bac9e0-59ce-4b4f-9a02-e0f2dd421e9e,Basketball,Europe,Bahcesehir Koleji - Sporting CP
2badfa4e-d2ea-4e88-873d-9f65b71a46fe,Football,Australia,Sydney FC - Western United FC
abbd682c-cb36-4f66-8114-3e8c41a6bb89,Handball,National teams,Greece - Bosnia and Herzegovina
8d77a3c8-04dc-40f0-a483-f8ff6d7df115,Volleyball,Europe,Berlin Recycling Volleys - Itas Trentino Volley
d7681298-b6eb-4459-8e97-c9582f8b321f,Football,England,West Brom U-23 - Wolverhampton U-23
19e57ef8-bf8b-498d-bda5-ebcce98d0ee4,Basketball,France,AS Monaco Basket - Strasbourg IG
1a697c0e-5842-49a3-bb41-74bd723ddbb6,Basketball,Europe,KK Buducnost - Promitheas Patras BC
4aece3f5-adb1-499d-8bd7-8f5ed3daab57,Ice Hockey,Sweden,Vasterviks - Karlskoga
1d41697a-8529-4868-9f07-dba37436c9a2,Ice Hockey,Sweden,Vasteras - Modo Hockey
a30a03dd-1a37-43ca-834d-0d355f01269e,Ice Hockey,Sweden,Timra - Lulea
376cd2ad-4f22-49d8-a603-394803699ff3,Football,Egypt,ENPPI - Ceramica Cleopatra FC
b3bf6e27-8fc7-4588-b86a-3d322df6cf3b,Ice Hockey,Denmark,Rungsted Seier Capital - Herning Blue Fox
fd425f8e-1e19-443c-935d-ab85c8e48def,Basketball,Europe,Hamburg Towers - Slask Wroclaw
515cdb6b-34c1-4dc9-b4a8-8cbf049f0704,Football,England,Newcastle U-23 - Birmingham U-23
d81e8553-b468-4eca-bb68-b05526539c67,Football,England,Reading U-23 - Burnley U-23
f86febcb-0a32-475a-ae7f-99f86b1147a1,Football,England,Nottm Forest U-23 - Sunderland U-23
00df25e6-67de-4e2a-8f0d-d73d79e6136f,Football,England,Stoke U-23 - Middlesbrough U-23
a9e3e5d8-8196-4573-9b5f-23034cbea758,Football,Hungary,Szombathelyi Haladas - Budafoki MTE
da5ac98e-e192-456e-b694-9001ada96e63,Basketball,Europe,Strasbourg IG - Falco KC-Szombathely
f0fe75b9-c9bf-4142-9d89-9cbc066681b1,Basketball,Europe,Riesen Ludwigsburg - Galatasaray
4be630f3-f769-47f7-9f31-96d59eb5c94a,Basketball,Europe,Valencia Basket - Reyer Venezia
3bd90c28-47ed-4eb2-8c6a-26c4885ad0a5,Basketball,Europe,Virtus Bologna - KK Cedevita Olimpija
a163dc13-1657-47d8-b639-5fd86621a3ae,Tennis,ATP,Krawietz Kevin/Mies Andreas - Ram Rajeev/Salisbury Joe
ea25ca39-33b7-468f-a30f-cb54e76d1941,Tennis,ATP,Cabal Juan Sebastian/Farah Robert - Korda Sebastian/Sinner Jannik
3ebfe783-6c94-4a07-8edf-5f6bec09c4c9,Basketball,NBA,Cleveland Cavaliers - Philadelphia 76ers
ca15d086-508b-4de6-aaf0-6bb841c1bf0b,Basketball,NBA,Charlotte Hornets - Atlanta Hawks
bb0dffdf-a44b-4c81-895c-030355b05ce2,Basketball,NBA,Washington Wizards - Denver Nuggets
1d222b25-1cbe-49ea-a713-01fbc875e087,Ice Hockey,NHL,Ottawa Senators - Columbus Blue Jackets
4ebec6a0-b63a-40dd-af01-6bc102849539,Basketball,NBA,New York Knicks - Portland Trail Blazers
ca07abf5-09fa-4572-b762-224ec5d43f48,Basketball,NBA,Minnesota Timberwolves - Los Angeles Lakers
62d9cdd5-5eea-4849-9363-863a77d3370d,Basketball,NBA,Houston Rockets - Phoenix Suns
cb315693-dccd-49fd-893a-be8150820326,E-Sports,Counter-Strike,Por - SAGA
31e5dbdf-8f71-47c0-93e9-fb131980ab9a,E-Sports,Counter-Strike,XY - DUSTY.gg
e97d859c-1adc-4005-9b12-61da91b279b0,E-Sports,Dota 2,Polaris - Nigma Galaxy SEA
cf27c885-96f1-45bb-83cb-49e5da019f13,E-Sports,Dota 2,Fnatic - OB.Neon
101ac7f8-0608-491b-8754-c52249ea2492,E-Sports,Dota 2,SMG - Execration
d2086560-f053-4188-8937-afe57e4efe71,E-Sports,Dota 2,T1 - Polaris
14cb2f1c-ff88-44e3-a0c8-62766676df79,E-Sports,Dota 2,BOOM - Nigma Galaxy SEA
e244ce57-70a9-43e1-aa28-072135f50c02,Basketball,NBA,San Antonio Spurs - Oklahoma City Thunder
2836fc16-5492-4ef0-b52b-d431dc5e0251,E-Sports,Dota 2,iVy - Chicken Fighters
b804e99a-96e9-4cc4-bf15-0f774839fad8,E-Sports,Dota 2,Bald Reborn - Winter Bear
a785ca82-63e8-4dae-8924-e830bd764549,E-Sports,Dota 2,CHILLAX - goonsquad
b40442e7-7fa7-44cf-9fd9-6f0ce0e96271,E-Sports,Dota 2,Alliance - Into the Breach
edf8cb9b-c49d-4aaf-9641-25c6481032c9,E-Sports,Dota 2,Chicken Fighters - Winter Bear
269f22b9-107f-42a1-a536-d50b8782bcbb,Basketball,NBA,Utah Jazz - Chicago Bulls
9eb884ec-5d15-4207-a29d-d3c0ebde62ac,E-Sports,Dota 2,Quincy Crew - Wildcard
e38631f5-aaac-4d34-a349-d2dceb88d8cd,E-Sports,Dota 2,4 Zoomers - Simply TOOBASED
de759d1a-3c35-49de-bc12-11ba7504b47b,E-Sports,Dota 2,Evil Geniuses - The Cut
8dd77857-dba4-46c2-ab7f-c120628120ec,E-Sports,Dota 2,TSM - DogChamp
af4a940a-a2f1-4304-811b-1e13d88415a6,E-Sports,Dota 2,Evil Geniuses - Wildcard
bb78b532-d87d-459a-a5e2-87541b9430fc,E-Sports,Dota 2,Black N Yellow - The Mystery Machine
7a8594c3-1d3f-44c4-8291-435d8662db20,E-Sports,Dota 2,KBU.US - STRATYK
2cb3d416-0f47-417b-9c92-ce6bab5f2391,E-Sports,Dota 2,Arkosh - 5ManMidas
80b7c67c-ffd5-4b84-b069-4442c36cef3d,E-Sports,Dota 2,Balrogs - Beastcoast
139e3252-6a39-4f60-adfe-9c8658dfd763,E-Sports,Dota 2,Infamous - Infinity
75e1013c-d539-43e3-b7b8-fb8415e9b091,E-Sports,Dota 2,Thunder Awaken - Hokori
e58d9fcc-5a39-4b2f-8005-28d4e4f7d985,E-Sports,Dota 2,Infinity - Beastcoast
dcda22ba-cc65-41b5-bef7-f9eba0600088,E-Sports,Dota 2,NoPing - Vendetta
cfcde104-5443-4bb8-97bb-39275be5bb88,E-Sports,Dota 2,SG - Ravens
d67b70de-97bf-4adc-a859-7617f9440670,E-Sports,Dota 2,Gorillaz-Pride - Interitus
04611f78-fb7a-45ea-8062-e42476324348,Ice Hockey,NHL,Seattle Kraken - Tampa Bay Lightning
4706f753-e55b-436d-95b9-8e121b4d7d58,Ice Hockey,NHL,Calgary Flames - New Jersey Devils
6753b6f4-04c6-4914-83e4-e9dfa5f8b0eb,Basketball,NBA,Golden State Warriors - Boston Celtics
3ea28337-143b-4330-a102-058cd0c0ffe7,Basketball,NBA,Sacramento Kings - Milwaukee Bucks
a10e5585-fb60-44ae-a290-3761b6b1d904,Basketball,NBA,Los Angeles Clippers - Toronto Raptors
589e1c09-acb0-47d8-957b-5e7d361809de,Football,Mexico,Club America (w) - CD Guadalajara (w)
1a13cee5-bcab-48ad-b6a8-0aa1344146c6,E-Sports,Counter-Strike,For The Win - EC Brugge
77db2914-9074-4073-949d-5c1566f97941,Volleyball,Peru,Rebaza Acosta (w) - Deportivo Jaamsa (w)
985f38bc-360e-4496-9a97-6103cdc0980d,Ice Hockey,France,Chamonix - Angers
8f365c73-4e80-4157-a87c-2de0cf8f885d,Ice Hockey,France,Bordeaux - Grenoble
3317ae7c-669d-4377-949c-25c54782a8fd,Ice Hockey,France,Amiens Somme - Cergy-Pontoise
af5329af-341b-4cf4-8e74-b512ca188615,Ice Hockey,France,Rapaces Gap - Rouen Dragons
1c0b1642-c38c-411c-b095-bc2f260148b3,Football,India,Sudeva Delhi FC - Aizawl FC
7ae6263a-b4ce-4364-8f5c-2f842abf6af6,Basketball,Korea Republic,Jeonju KCC Egis - Wonju Dongbu Promy
35b3db99-afdb-43e4-aba3-426332d276bb,Basketball,Korea Republic,Bucheon KEB-Hana Bank (w) - Busan BNK Sum (w)
b1b74dea-162e-45ba-a297-8a7ee32bfc70,Football,Armenia,FC Van - Pyunik
cb2cb15e-5e42-4bd1-8a97-2246823baad3,Football,Tanzania,Biashara United Mara - Tanzania Prisons
2caa1d3e-03b8-43ad-927d-e5b9ef221829,Football,Georgia,FC Gagra - FC Telavi
10f0e822-8845-4bab-809b-94f0f7df121a,Football,India,Punjab FC - Sreenidi Deccan
42a70eef-33b1-48d2-bc8a-0b3d355d1def,Football,Panama,Alianza FC Panama - San Francisco FC
2ac756e1-97ef-4875-bdf6-4dfab3234aa1,Football,Hungary,Paksi SE - Debreceni VSC
f74c0fd9-0b47-43fb-a926-101236aa8849,Football,North Macedonia,Renova - Pelister
1b4b4829-2e57-4620-b940-9f0103c5838d,E-Sports,Counter-Strike,Astralis Talent - AGO
